CSV Converter: v1.050,Filter: v1.008,File system version: v4,Unit: 174,Time stamps indicate the beginning of the averaging period,38m is a fixed reference measurement,The GPS field contains WGS84 datum and the latitude and longitude are in degrees and decimal minutes correct to the nearest 0.001 minutes,Measurement heights: 148m 90m 69m 44m 19m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time and Date,Status Flags,Battery (V),Generator (V),Optics Temp. (C),Electronics Temp. (C),Battery Temp. (C),GPS Data,ZephIR Bearing (deg),Tilt (degs),Air Temp. (C),Pressure (mbar),Humidity (%),MET Wind Speed (m/s),MET Direction (deg),Raining,Packets in Average at 148m,Wind Direction (deg) at 148m,Horizontal Wind Speed (m/s) at 148m,Vertical Wind Speed (m/s) at 148m,Horizontal Std.Dev. (m/s) at 148m,Horizontal Variance ((m/s)^2) at 148m,Horizontal Min (m/s) at 148m,Horizontal Max (m/s) at 148m,TI at 148m,Packets in Average at 90m,Wind Direction (deg) at 90m,Horizontal Wind Speed (m/s) at 90m,Vertical Wind Speed (m/s) at 90m,Horizontal Std.Dev. (m/s) at 90m,Horizontal Variance ((m/s)^2) at 90m,Horizontal Min (m/s) at 90m,Horizontal Max (m/s) at 90m,TI at 90m,Packets in Average at 69m,Wind Direction (deg) at 69m,Horizontal Wind Speed (m/s) at 69m,Vertical Wind Speed (m/s) at 69m,Horizontal Std.Dev. (m/s) at 69m,Horizontal Variance ((m/s)^2) at 69m,Horizontal Min (m/s) at 69m,Horizontal Max (m/s) at 69m,TI at 69m,Packets in Average at 44m,Wind Direction (deg) at 44m,Horizontal Wind Speed (m/s) at 44m,Vertical Wind Speed (m/s) at 44m,Horizontal Std.Dev. (m/s) at 44m,Horizontal Variance ((m/s)^2) at 44m,Horizontal Min (m/s) at 44m,Horizontal Max (m/s) at 44m,TI at 44m,Packets in Average at 19m,Wind Direction (deg) at 19m,Horizontal Wind Speed (m/s) at 19m,Vertical Wind Speed (m/s) at 19m,Horizontal Std.Dev. (m/s) at 19m,Horizontal Variance ((m/s)^2) at 19m,Horizontal Min (m/s) at 19m,Horizontal Max (m/s) at 19m,TI at 19m
28/09/2013 13:40,Green,26.928,2.26,30.6,37.6,34.7,N51535770W8296558,340.581,0.6,16.5,999.8,82,4.3,210.447,0,25,105.61,8.506,0.02,0.751,0.564,7.506,10.448,0.1076338,26,105.569,7.377,0.017,0.957,0.915,5.506,9.696,0.1581305,26,105.626,6.975,0.037,1.04,1.082,4.878,8.963,0.1818811,25,104.504,6.23,-0.112,1.235,1.526,4.102,8.227,0.2417845,25,105.532,4.943,-0.039,1.305,1.704,2.965,7.567,0.3220962
28/09/2013 13:50,Green,26.932,2.26,30.6,37.6,34.1,N51535764W8296559,340.59,0.7,16.4,999.8,82.1,3,213.022,0,25,103.971,8.269,0.038,0.891,0.794,7.156,10.379,0.1314398,25,104.224,7.629,0.144,1.179,1.391,5.934,9.876,0.1885116,25,103.786,7.548,0.031,1.174,1.378,5.67,9.776,0.1896823,26,104.198,7.035,0.002,1.068,1.14,4.963,9.359,0.1850639,25,106.125,5.883,0.003,1.119,1.253,3.91,8.338,0.232
28/09/2013 14:00,Green,26.933,2.26,30.6,37,34.1,N51535775W8296559,340.618,0.3,16.4,999.8,81.8,4.6,211.057,0,26,105.352,9.009,0.035,0.668,0.446,7.676,10.248,0.09036742,26,107.022,8.059,0.006,0.746,0.556,6.702,9.561,0.1128705,26,107.037,7.802,0.033,0.88,0.774,5.545,9.729,0.1374687,26,108.633,6.784,0.023,1.141,1.301,4.356,9.252,0.2050721,23,109.724,5.523,0.02,1.298,1.684,2.958,7.916,0.2865042
28/09/2013 14:10,Green,26.931,2.26,30.6,37.6,34.7,N51535771W8296563,340.613,1,16.6,1000,81.1,3.2,212.517,8,26,105.408,8.927,9998,1.285,1.65,6.857,11.661,0.175491,25,107.593,7.972,9998,1.024,1.05,5.743,10.942,0.1567215,25,108.868,7.764,9998,0.954,0.91,6.068,10.984,0.1498697,25,111.408,7.326,9998,1.002,1.004,5.509,9.329,0.1668078,25,108.02,6.02,9998,1.223,1.495,3.303,7.989,0.2476557
28/09/2013 14:20,Green,26.936,2.26,30.6,37.6,34.1,N51535766W8296559,340.559,0.6,16.5,999.9,80.7,2.6,209.618,0,25,103.912,9.801,0.184,0.728,0.529,8.462,11.137,0.09052359,26,103.933,9.475,0.063,0.934,0.873,7.713,11.511,0.1202312,26,103.686,9.129,0.032,1.033,1.067,7.236,11.275,0.1379987,26,104.975,8.368,0.043,1.058,1.119,6.109,10.751,0.1541467,24,104.605,6.225,-0.05,1.44,2.075,3.492,8.498,0.2821825
28/09/2013 14:30,Green,26.932,2.26,30.6,37.6,33,N51535738W8296553,340.64,0.6,16.7,999.8,79.6,2.9,214.233,0,26,104.876,9.113,0.121,0.959,0.92,6.631,10.768,0.1283713,26,103.307,8.69,-0.051,0.99,0.98,6.672,10.103,0.1389281,26,102,8.421,-0.037,1.098,1.205,5.66,10.291,0.1589594,25,101.62,8.13,0.038,1.201,1.443,4.678,9.879,0.1801776,24,101.162,6.653,-0.029,1.196,1.431,3.888,8.651,0.2193014
28/09/2013 14:40,Green,26.938,2.26,29.5,37.6,33.5,N51535773W8296557,340.623,0.6,16.3,999.8,79.6,2.9,213.598,18,25,105.397,7.123,9998,0.81,0.655,5.663,8.598,0.1386121,23,106.149,6.341,9998,0.804,0.647,4.618,7.674,0.15467,24,103.977,5.903,9998,0.947,0.897,3.942,7.646,0.1957287,25,101.905,5.346,9998,0.885,0.783,3.754,7.823,0.2017999,24,104.737,4.531,9998,0.941,0.885,2.65,6.223,0.2531388
28/09/2013 14:50,Green,26.927,2.26,30.1,37.6,34.1,N51535792W8296543,340.597,1,16.5,999.5,80.3,3.4,215.892,35,24,105.121,7.24,9998,0.694,0.482,5.972,8.672,0.1169636,25,106.423,6.676,9998,0.802,0.644,5.394,8.658,0.1465826,25,107.776,6.421,9998,0.718,0.515,5.219,8.069,0.1363023,24,108.727,6.157,9998,0.683,0.467,4.826,7.603,0.1353781,24,105.608,5.16,9998,0.893,0.797,3.492,6.773,0.2109714
28/09/2013 15:00,Green,26.939,2.26,30.6,37.6,33.5,N51535762W8296555,340.541,0.4,16.4,999.8,81.1,2.4,215.807,9,26,109.012,7.6,9998,0.802,0.642,5.982,9.445,0.1286162,25,109.196,6.75,9998,0.724,0.524,5.463,8.794,0.1307506,25,109.374,6.401,9998,0.849,0.72,4.642,8.119,0.1616534,25,109.396,5.917,9998,0.861,0.742,4.169,7.857,0.177488,26,111.687,4.151,9998,1.065,1.135,2.248,6.84,0.3129331
28/09/2013 15:10,Green,26.94,2.26,30.1,37.6,33.5,N51535778W8296558,340.559,1.1,16.3,999.8,81.3,3.3,210.83,0,25,102.989,8.403,-0.037,0.987,0.974,6.622,10.3,0.1432023,26,100.875,7.996,0.097,0.964,0.929,5.813,9.747,0.1469728,26,101.442,7.573,0.054,0.911,0.83,5.95,9.332,0.1467293,26,103.416,6.754,0.169,1.11,1.232,5.145,9.591,0.2004135,24,103.457,5.539,0.038,1.208,1.46,3.502,8.991,0.2660728
28/09/2013 15:20,Green,26.929,2.26,30.1,37.6,34.1,N51535775W8296550,340.559,0.2,16.4,999.6,80.7,3.3,211.706,0,25,104.729,9.901,-0.081,0.673,0.452,8.584,10.942,0.08283954,25,106.418,9.068,0.052,1.08,1.165,5.869,10.79,0.1451796,25,107.401,8.182,0.278,1.093,1.194,5.502,10.674,0.1628975,25,107.485,7.213,-0.017,1.34,1.796,4.618,9.39,0.2265942,22,107.299,6.357,-0.087,1.57,2.465,3.388,9.038,0.3011959
28/09/2013 15:30,Green,26.914,2.26,30.1,37.6,34.1,N51535766W8296567,340.509,0.2,16.1,999.4,80.8,2.6,208.494,96,24,106.508,9.968,9998,1.13,1.277,7.765,12.106,0.1382718,23,108.346,9.146,9998,1.478,2.183,6.512,11.441,0.1970105,24,109.19,8.68,9998,1.485,2.206,5.661,11.264,0.208668,22,107.29,8.24,9998,1.654,2.737,5.293,11.165,0.2448338,21,107.774,6.94,9998,2.122,4.504,3.461,11.002,0.3729504
28/09/2013 15:40,Green,26.928,2.26,29.5,37.6,34.1,N51535781W8296540,340.486,0.7,15.8,999.3,84.5,4.3,215.497,57,24,110.888,8.848,9998,0.94,0.884,7.152,10.7,0.1295574,24,111.989,7.825,9998,1.074,1.153,5.924,10.036,0.1673348,23,113.175,7.382,9998,0.97,0.94,5.749,9.34,0.1601665,21,112.477,6.673,9998,1.345,1.81,4.593,9.589,0.2458753,21,109.658,5.739,9998,1.463,2.14,3.139,8.26,0.3108292
28/09/2013 15:50,Green,26.935,2.26,30.1,37,34.1,N51535786W8296575,340.493,0.9,15.3,999.2,87.1,3.7,213.56,0,25,108.9,8.842,-0.038,0.664,0.44,7.396,10.247,0.09153445,25,109.681,7.715,0.053,0.915,0.837,6.288,10.266,0.1446286,25,108.024,7.469,0.03,0.958,0.918,5.915,9.342,0.1564283,25,108.002,6.927,-0.03,0.986,0.971,4.871,8.798,0.1735105,25,107.801,5.479,0.027,1.138,1.295,3.278,7.466,0.2532764
28/09/2013 16:00,Green,26.933,2.26,29.5,37,34.1,N51535771W8296558,340.405,0.6,15.5,999.3,86.4,5.1,211.447,0,26,106.212,8.866,-0.035,0.639,0.408,7.252,9.989,0.08790208,26,105.53,7.629,-0.004,0.779,0.607,5.831,8.99,0.1245453,26,105.529,7.282,0.062,0.654,0.427,5.873,8.462,0.1094809,26,105.745,6.598,-0.062,0.961,0.924,4.881,8.343,0.1776221,25,108.521,5.235,-0.083,1.068,1.14,3.153,7.004,0.2487058
28/09/2013 16:10,Green,26.924,2.26,30.1,37,33.5,N51535752W8296562,340.47,0.4,16,999.3,84.8,3.1,214.04,0,26,107.92,8.917,-0.013,0.729,0.532,7.474,10.572,0.09972443,25,107.269,7.605,-0.043,0.887,0.786,5.999,9.601,0.1421989,25,107.541,7.04,0.055,0.963,0.927,5.4,8.95,0.1668054,25,107.844,6.491,0.093,0.942,0.887,4.812,8.323,0.1769308,25,106.422,5.684,-0.026,0.97,0.94,4.373,7.738,0.208023
28/09/2013 16:20,Green,26.937,2.26,30.1,37,34.7,N51535783W8296595,340.403,0.4,16.2,999,83.7,3.3,208.83,0,25,106.452,9.591,0.017,1.053,1.109,7.846,12.008,0.1338936,26,105.992,8.371,0.019,1.194,1.425,6.691,11.037,0.1738677,26,106.53,7.828,0.04,0.958,0.917,6.349,9.74,0.1492227,25,106.935,6.987,-0.047,0.872,0.761,5.049,8.728,0.1522374,24,109.561,5.6,-0.154,0.979,0.959,3.618,7.293,0.2132946
28/09/2013 16:30,Green,26.932,2.26,30.1,37,33.5,N51535766W8296556,340.435,0.3,16.2,999.1,83.2,5.8,212.129,0,26,106.229,10.425,0.068,0.828,0.685,8.624,12.008,0.09680159,26,105.761,9.577,-0.008,1.107,1.226,7.438,11.732,0.1409771,26,106.159,9.12,0.02,1.17,1.369,6.411,10.831,0.1564673,26,106.453,8.333,0.072,1.247,1.555,5.631,10.215,0.182519,25,103.466,7.386,-0.11,1.407,1.979,4.765,10.779,0.2322765
28/09/2013 16:40,Green,26.926,2.26,30.1,37,32.4,N51535763W8296559,340.397,1.2,16.2,999.1,82.8,2.6,211.753,0,25,107.418,9.934,-0.115,0.984,0.968,7.878,12.728,0.1207808,25,106.842,8.827,0.001,1.094,1.197,6.757,11.033,0.151123,25,105.421,8.411,-0.17,1.128,1.272,6.141,10.926,0.1635038,26,105.05,7.796,0.026,1.165,1.357,5.383,10.061,0.1822185,23,110.808,6.253,0.001,1.395,1.945,3.691,9.028,0.2719613
28/09/2013 16:50,Green,26.931,2.26,30.1,37,34.1,N51535770W8296581,340.419,0.2,16.4,999,82.6,5.5,213.751,0,26,107.633,10.156,0.065,0.666,0.444,8.958,12.057,0.07999886,25,106.035,9.113,-0.012,0.919,0.845,7.688,11.47,0.1230167,25,104.763,8.594,-0.037,1.036,1.074,6.222,10.565,0.14706,25,103.569,7.918,0.028,1.16,1.346,5.882,10.122,0.1787222,24,103.028,6.118,0.045,1.219,1.487,3.754,9.152,0.2430416
28/09/2013 17:00,Green,26.938,2.26,30.1,36.4,33.5,N51535756W8296546,340.467,0.3,16.5,999,82.4,3.4,208.596,0,26,107.042,10.035,-0.032,0.874,0.763,7.695,11.701,0.1061666,26,104.662,8.901,0.022,0.912,0.831,7.332,10.536,0.1249271,26,104.295,8.276,-0.099,1.182,1.397,6.08,10.969,0.1741969,26,101.228,7.681,-0.089,1.53,2.34,5.158,11.194,0.242878,26,103.797,6.372,0.046,1.353,1.83,3.975,8.634,0.2589077
28/09/2013 17:10,Green,26.924,2.26,30.1,36.4,33.5,N51535782W8296568,340.452,0.5,16.6,998.8,82.3,3.8,212.659,0,25,107.812,11.071,-0.061,0.814,0.662,8.929,12.547,0.08962505,26,106.252,9.45,-0.079,1.166,1.359,6.892,11.802,0.150434,26,105.455,8.823,0.086,1.121,1.256,6.905,11.094,0.1548739,25,101.383,8.008,-0.041,1.294,1.673,4.812,11.075,0.1970007,25,104.567,6.285,0.021,1.284,1.649,3.318,8.479,0.2491614
28/09/2013 17:20,Green,26.93,2.26,30.1,37,33.5,N51535773W8296586,340.475,0.4,16.4,998.9,82.6,2.9,210.88,0,25,107.449,10.548,-0.016,0.858,0.737,8.865,12.066,0.09924314,25,105.48,8.879,-0.02,0.976,0.953,7.11,10.797,0.1341011,25,105.048,8.205,0.024,0.995,0.99,6.512,10.546,0.1478645,25,106.619,7.242,-0.026,1.283,1.647,4.962,10.122,0.2161234,24,104.823,6.162,-0.231,1.499,2.246,3.954,8.654,0.2965774
28/09/2013 17:30,Green,26.936,2.26,30.1,36.4,34.1,N51535777W8296588,340.441,0.4,16.5,998.8,82.6,6.4,211.618,0,26,109.607,10.599,-0.076,0.83,0.69,9.166,12.318,0.09554181,26,111.523,9.286,-0.036,0.97,0.941,7.338,11.041,0.1273957,26,111.891,8.622,0.073,1.109,1.23,6.544,10.99,0.1568695,26,109.601,7.849,0.034,1.355,1.836,5.729,10.535,0.2105311,25,111.719,5.937,0.034,1.607,2.581,2.699,10.481,0.3299914
28/09/2013 17:40,Green,26.936,2.26,30.1,36.4,34.1,N51535772W8296559,340.492,0.4,16.5,998.8,82.9,4.8,212.011,2,25,107.801,10.606,9998,0.752,0.566,8.883,12.017,0.08647241,25,107.898,9.209,9998,1.068,1.14,7.343,12.661,0.1413873,25,108.007,8.823,9998,1.162,1.351,6.707,12.17,0.1606448,25,109.466,7.937,9998,1.31,1.716,5.68,11.121,0.2012736,21,111.07,6.589,9998,1.654,2.736,3.176,9.743,0.3061393
28/09/2013 17:50,Green,26.931,2.26,30.1,37,33.5,N51535774W8296555,340.506,0.2,16.3,999,83.1,4.1,208.985,14,25,106.265,9.617,9998,0.739,0.546,8.126,11.428,0.09371611,25,106.611,8.399,9998,0.82,0.673,7.232,10.545,0.1190752,25,105.718,7.698,9998,0.873,0.763,6.088,9.419,0.1383788,25,103.909,6.957,9998,1.344,1.807,4.707,9.303,0.2356328,22,103.561,5.727,9998,1.483,2.199,3.149,8.446,0.3158053
28/09/2013 18:00,Green,26.94,2.26,30.1,37,34.1,N51535782W8296559,340.541,0.4,16.5,999,83.1,3.3,210.513,15,25,106.872,9.469,9998,0.637,0.405,8.395,10.87,0.08197844,25,107.899,8.668,9998,0.799,0.639,7.272,10.131,0.1124702,25,108.94,8.369,9998,0.84,0.705,7.018,10.391,0.1223564,25,108.832,7.551,9998,1.409,1.985,4.994,10.098,0.2275345,24,107.372,5.881,9998,1.376,1.892,3.874,9.106,0.2852464
28/09/2013 18:10,Green,26.938,2.26,30.1,36.4,33.5,N51535751W8296570,340.535,0.8,16.6,999,83.2,3.7,211.095,12,26,105.253,9.04,9998,1.044,1.09,7.071,11.393,0.1408716,25,105.706,7.814,9998,1.182,1.396,5.422,10.568,0.184419,25,106.232,7.445,9998,1.146,1.314,5.15,9.8,0.1877576,25,106.755,6.879,9998,1.229,1.511,5.103,8.978,0.2179201,24,102.117,6.165,9998,1.206,1.454,3.662,8.019,0.2385266
28/09/2013 18:20,Green,26.933,2.26,29.5,37,33.5,N51535787W8296550,340.533,0.4,16.6,999.2,83.5,3.8,214.843,34,24,105.38,9.323,9998,0.997,0.993,7.664,11.257,0.1303755,25,105.279,7.992,9998,1.019,1.038,6.13,9.821,0.1554318,25,103.895,7.546,9998,1.18,1.393,5.7,10.86,0.1907694,25,104.769,6.927,9998,1.4,1.959,4.212,11.439,0.2464446,22,103.589,6.063,9998,1.413,1.995,3.414,9.614,0.2841437
28/09/2013 18:30,Green,26.934,2.26,30.1,37,33.5,N51535766W8296561,340.43,0.6,16.3,999.2,84.7,3.1,210.843,0,26,107.07,9.202,0.02,0.812,0.659,8.076,10.844,0.1075654,26,108.28,8.122,0.038,0.869,0.755,6.316,9.676,0.1304824,26,108.173,7.651,-0.03,0.894,0.8,5.974,9.45,0.1425298,26,109.587,6.827,0.008,0.678,0.46,5.712,8.456,0.1211202,24,110.814,5.268,-0.012,1.245,1.55,3.326,8.592,0.2881668
28/09/2013 18:40,Green,26.931,2.26,30.1,37,33.5,N51535778W8296583,340.415,0.6,16.3,999.3,84.9,3.9,217.992,14,25,107.994,9.923,9998,0.785,0.616,8.558,11.663,0.0964676,25,106.522,8.296,9998,0.875,0.766,6.412,10.062,0.1286192,25,105.708,7.462,9998,1.05,1.102,5.682,9.305,0.1715812,23,104.954,6.333,9998,1.203,1.446,4.22,9.09,0.2315832,22,110.832,5.125,9998,1.021,1.042,3.052,7.997,0.2429057
28/09/2013 18:50,Green,26.937,2.26,30.1,37,33.5,N51535777W8296552,340.441,1,16.4,999.4,85.4,2.2,212.555,0,25,111.407,9.92,0.029,0.615,0.378,8.708,11.377,0.07554741,25,110.524,8.917,-0.008,0.902,0.814,7.343,11.042,0.1233766,25,109.651,8.429,0.043,0.782,0.611,7.062,10.216,0.1131097,26,110.447,7.453,0.153,1.071,1.148,5.703,9.547,0.1752872,26,110.556,6.193,-0.007,1.406,1.976,3.762,9.65,0.276822
28/09/2013 19:00,Green,26.937,2.26,29.5,37,33.5,N51535775W8296565,340.413,0.7,16.2,999.5,85.8,3.3,207.46,3,26,114.306,9.346,9998,0.677,0.458,7.748,10.327,0.08833324,26,114.122,8.16,9998,0.753,0.567,6.547,10.074,0.112512,26,112.28,7.603,9998,0.952,0.907,5.936,9.338,0.152712,25,110.481,6.436,9998,0.952,0.906,4.681,8.652,0.1803725,23,111.512,5.193,9998,1.004,1.008,3.516,7.247,0.2358176
28/09/2013 19:10,Green,26.924,2.26,30.1,37,34.1,N51535778W8296556,340.391,0.4,16.2,999.4,86.1,4.3,214.138,62,23,114.827,9.476,9998,0.669,0.447,8.257,11.071,0.08606549,23,115.213,8.016,9998,0.715,0.511,6.414,9.375,0.1087426,23,114.585,7.399,9998,0.771,0.594,5.801,8.943,0.127069,20,114.939,6.723,9998,1.204,1.449,4.528,9.527,0.2183675,20,107.878,5.161,9998,1.459,2.128,2.966,7.677,0.3447304
28/09/2013 19:20,Green,26.93,2.26,30.6,37,33.5,N51535766W8296587,340.42,1.2,16.2,999.6,86.9,4.2,213.587,25,25,111.811,9.875,9998,0.532,0.283,8.349,10.588,0.06566521,25,110.436,8.365,9998,0.815,0.663,6.827,10.069,0.1187474,25,110.325,7.498,9998,0.945,0.893,5.98,9.364,0.1537308,25,112.416,6.771,9998,1.383,1.913,4.445,9.595,0.2490903,22,112.974,5.11,9998,1.18,1.393,3.045,7.354,0.281705
28/09/2013 19:30,Green,26.931,2.26,31.8,37,34.1,N51535761W8296565,340.473,0.4,15.9,999.6,87.5,1.6,211.672,62,24,110.195,10.053,9998,0.658,0.433,8.974,11.966,0.07981991,24,110.004,8.414,9998,0.642,0.412,7.255,10.18,0.09301309,24,111.725,7.732,9998,0.692,0.479,6.313,8.84,0.109177,23,112.932,6.817,9998,0.762,0.58,5.389,8.318,0.1362865,21,109.428,5.624,9998,0.963,0.928,3.536,7.496,0.2088783
28/09/2013 19:40,Green,26.959,2.26,29.5,36.4,33.5,N51535766W8296554,340.495,0.4,16,999.4,88.1,6.9,210.423,1,26,111.228,10.724,-0.024,0.528,0.278,9.692,11.858,0.05999161,25,110.948,9.085,0.11,0.654,0.428,7.937,10.785,0.08778409,25,111.956,8.411,0.042,0.703,0.494,7.236,10.066,0.1019034,25,112.41,7.61,0.024,1.161,1.348,5.529,9.797,0.1860451,25,109.351,5.602,-0.122,1.551,2.407,3.424,8.319,0.3377616
28/09/2013 19:50,Green,26.96,2.26,29.5,37,34.1,N51535764W8296564,340.487,1,15.7,999.6,87.9,3.4,213.157,0,25,110.464,10.114,-0.057,0.494,0.244,9.117,11.547,0.05954857,26,108.39,8.585,-0.014,1.04,1.081,6.344,10.296,0.1477241,26,108.54,8.079,-0.102,0.962,0.925,6.403,9.815,0.1452162,26,108.929,7.358,0.072,1.017,1.034,4.529,9.329,0.1685497,23,110.678,5.555,0.043,1.216,1.479,3.28,7.817,0.267022
28/09/2013 20:00,Green,26.949,2.26,29.5,37,33.5,N51535757W8296570,340.469,0.8,16,999.3,87.1,1.6,214.061,0,26,110.495,9.976,0.063,0.704,0.495,8.8,12.064,0.08601756,26,108.11,8.484,-0.054,0.917,0.841,7.233,10.996,0.1318282,26,107.509,7.904,-0.012,1.008,1.015,6.826,11.108,0.1554486,25,105.947,7.066,0.043,0.926,0.857,5.572,9.221,0.1597733,26,106.738,5.745,0.016,1.48,2.191,3.454,8.21,0.3142479
28/09/2013 20:10,Green,26.95,2.26,29.5,37,33.5,N51535747W8296577,340.439,0.7,16.1,999.6,86.5,4.6,212.041,6,25,109.174,10.103,9998,0.787,0.62,8.379,11.935,0.0950485,25,107.979,8.773,9998,0.863,0.745,6.981,10.144,0.1199838,25,107.282,8.188,9998,0.961,0.923,6.618,10.117,0.1430863,25,107.203,7.54,9998,1.319,1.74,5.625,10.719,0.2133823,23,105.803,5.946,9998,1.623,2.635,3.196,10.07,0.3329421
28/09/2013 20:20,Green,26.944,2.26,30.1,37,33.5,N51535798W8296580,340.492,0.3,16.2,999.5,86.8,4.1,210.207,21,25,109.879,10.154,9998,0.958,0.917,8.802,11.796,0.1150355,25,106.681,9.018,9998,1.044,1.09,7.486,11.373,0.1411917,25,105.994,8.579,9998,1.314,1.727,6.337,11.489,0.1867999,24,105.909,7.447,9998,1.455,2.118,4.93,9.874,0.2383015,24,107.232,6.178,9998,1.314,1.726,3.795,8.142,0.2593592
28/09/2013 20:30,Green,26.939,2.26,27.8,37,33.5,N51535768W8296561,340.488,0.7,16,999.4,87.6,3.4,214.792,82,24,111.364,10.441,9998,0.753,0.567,8.973,12.018,0.08796399,24,107.555,9.369,9998,1.097,1.204,7.469,11.503,0.1428366,24,106.925,8.961,9998,1.115,1.242,6.5,10.459,0.1516857,24,107.34,8.036,9998,1.456,2.12,5.085,10.96,0.2209335,21,102.06,6.764,9998,1.507,2.27,3.354,9.053,0.2716573
28/09/2013 20:40,Green,26.928,2.26,30.1,36.4,33.5,N51535782W8296555,340.436,0.4,15.9,999.4,88.8,2.3,210.108,160,22,111.272,10.871,9998,0.768,0.589,9.627,12.283,0.08612092,22,110.736,9.013,9998,1.002,1.003,7.347,10.945,0.1355092,22,111.034,8.417,9998,1.013,1.026,6.477,10.074,0.1467842,20,108.935,7.789,9998,1.064,1.131,5.38,9.554,0.1665222,16,108.164,6.898,9998,1.325,1.754,4.633,9.784,0.2341898
28/09/2013 20:50,Green,26.93,2.26,29.5,36.4,34.7,N51535732W8296584,340.391,0.4,15.4,999.4,91.3,5.1,211.498,160,22,111.698,11.029,9998,0.534,0.285,9.799,11.763,0.05902353,22,111.803,9.194,9998,0.649,0.421,7.379,10.432,0.08605218,21,111.949,8.398,9998,0.891,0.794,6.828,10.737,0.1293882,20,113.222,7.704,9998,0.954,0.91,5.911,9.935,0.1509892,13,113.163,6.374,9998,2.052,4.212,2.764,9.5,0.3926646
28/09/2013 21:00,Green,26.927,2.26,29.5,36.4,33.5,N51535757W8296583,340.389,0.8,14.9,999.3,92.9,4.2,215.891,130,23,112.895,10.801,9998,0.359,0.129,10.193,11.403,0.04052913,23,113.524,8.929,9998,0.616,0.379,7.703,9.923,0.08409727,23,113.827,7.999,9998,0.795,0.632,6.672,9.481,0.1211569,21,113.967,6.9,9998,1.053,1.109,4.875,9.123,0.1861358,10,115.458,4.673,9998,0.964,0.928,3.552,6.19,0.2514435
28/09/2013 21:10,Green,26.927,2.26,30.1,37,33.5,N51535768W8296562,340.396,0.8,15,999.3,93.1,3,216.338,121,23,112.702,9.377,9998,0.577,0.333,8.301,10.522,0.07500575,23,113.076,7.583,9998,0.818,0.67,6.257,9.276,0.1316346,22,113.111,7.09,9998,0.935,0.874,5.524,8.663,0.1608068,21,110.982,6.366,9998,1.043,1.088,4.91,9.247,0.1998062,16,113.984,5.165,9998,1.363,1.857,3.54,8.671,0.3217546
28/09/2013 21:20,Green,26.949,2.26,30.1,36.4,33.5,N51535757W8296595,340.381,1,15,999.1,93.2,2.5,215.453,35,24,113.119,9.463,9998,0.749,0.561,8.025,10.686,0.09653132,24,111.805,7.65,9998,0.884,0.781,6.405,9.708,0.1408888,24,110.556,7.163,9998,0.772,0.596,5.984,8.874,0.1314838,24,107.506,6.583,9998,0.781,0.61,4.751,7.908,0.1446534,22,113.255,5.216,9998,1.05,1.103,3.577,6.804,0.24556
28/09/2013 21:30,Green,26.945,2.26,30.1,36.4,33.5,N51535769W8296584,340.431,1.1,14.8,999.4,93.1,2.1,215.463,70,25,111.367,10.254,9998,0.907,0.823,8.117,11.968,0.1078819,24,112.981,8.085,9998,1.139,1.298,5.911,11.021,0.1718556,24,112.081,7.665,9998,1.069,1.143,5.614,9.984,0.1701286,22,110.643,6.68,9998,1.048,1.098,4.431,8.894,0.191294,19,109.297,5.04,9998,1.211,1.466,2.809,7.187,0.2929267
28/09/2013 21:40,Green,26.936,2.26,29.5,36.4,33,N51535771W8296583,340.403,0.8,15,999.2,93.4,3.5,211.754,149,22,110.819,11.148,9998,0.477,0.227,10.537,12.097,0.05217554,23,108.193,8.628,9998,0.664,0.441,7.137,10.115,0.09389944,22,106.341,8.03,9998,0.884,0.781,6.335,9.819,0.1342255,19,105.427,7.587,9998,1.064,1.133,5.733,10.237,0.1710989,11,101.389,6.176,9998,1.466,2.148,3.531,8.086,0.2893897
28/09/2013 21:50,Green,26.939,2.26,29.5,36.4,33.5,N51535782W8296552,340.399,0.5,14.8,999.3,93.9,2.1,214.729,155,22,111.23,10.733,9998,0.651,0.423,9.267,11.898,0.07392961,22,110.238,8.287,9998,0.999,0.997,6.469,10.226,0.1469487,19,109.744,7.823,9998,1.122,1.26,6.311,10.391,0.1749536,15,107.727,7.392,9998,1.376,1.893,5.794,9.565,0.2269941,11,104.388,6.268,9998,1.486,2.208,3.177,8.873,0.2890575
28/09/2013 22:00,Green,26.942,2.26,29.5,36.4,33,N51535757W8296599,340.451,0.2,14.8,999.1,94.2,1.9,213.521,60,24,111.524,10.544,9998,0.555,0.308,9.292,11.842,0.06417997,24,110.985,8.631,9998,0.765,0.585,7.298,10.462,0.1080552,24,111.29,7.778,9998,0.902,0.813,6.244,9.64,0.1413778,22,108.149,6.893,9998,1.038,1.077,5.071,9.97,0.183599,16,107.147,5.218,9998,1.221,1.49,3.567,8.136,0.2852954
